,Basvuru Yili,Cinsiyet,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Sehir,Lise Turu,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,yil,Yas
8228,2023,2,65,78.0,189,1,0.0,0,2,3,0.0,25,5,5,0,4.0,1,2,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
8229,2023,2,38,78.0,68,1,0.0,1,3,1,0.0,6,1,5,1,1.0,1,2,1.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8230,2023,2,53,5.0,66,0,0.0,0,3,3,0.0,54,1,5,0,0.0,0,0,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
8231,2023,1,79,80.0,113,0,0.0,0,1,3,0.0,80,1,5,0,0.0,0,0,0.0,1,3,1,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
8232,2023,2,79,5.0,18,0,0.0,0,2,2,0.0,80,5,5,1,4.0,0,0,4.0,1,1,0,0,1,2,0,0.0,0,1,1,0.0,2003,21.0
8233,2023,1,79,78.0,104,0,0.0,0,2,3,0.0,80,1,2,0,1.0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
8234,2023,1,79,80.0,155,0,0.0,0,1,3,0.0,80,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2001,23.0
8235,2023,2,10,10.0,37,0,0.0,0,2,3,0.0,10,1,5,0,0.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8236,2023,2,70,71.0,191,0,0.0,0,2,2,0.0,79,1,5,1,0.0,0,0,2.0,1,3,1,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8237,2023,2,5,5.0,18,0,0.0,0,4,3,0.0,14,1,5,0,0.0,1,1,0.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8238,2023,2,33,78.0,99,1,0.0,1,3,2,0.0,34,1,5,1,4.0,1,1,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
8239,2023,1,36,78.0,183,0,0.0,0,1,0,0.0,30,1,5,1,0.0,0,0,4.0,1,1,1,0,1,3,1,0.0,0,1,1,0.0,2005,19.0
8240,2023,2,77,78.0,151,0,0.0,0,4,3,0.0,78,1,5,0,0.0,0,0,0.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8241,2023,1,67,68.0,47,0,0.0,0,4,1,0.0,68,1,2,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1999,25.0
8242,2023,1,51,52.0,42,0,0.0,0,3,2,0.0,52,1,5,1,1.0,0,0,2.0,0,3,0,0,0,0,0,0.0,1,1,1,0.0,2000,24.0
8243,2023,2,49,50.0,97,0,0.0,0,4,3,0.0,50,1,2,0,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
8244,2023,1,6,78.0,183,0,0.0,0,3,2,0.0,6,5,5,0,4.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
8245,2023,2,14,34.0,61,0,0.0,0,3,3,0.0,34,1,5,0,0.0,0,0,4.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8246,2023,2,77,66.0,187,0,0.0,0,2,3,0.0,66,1,5,1,1.0,1,2,2.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
8247,2023,2,77,78.0,168,1,0.0,1,4,2,0.0,78,1,5,0,1.0,0,0,1.0,1,3,1,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
8248,2023,2,64,65.0,122,0,0.0,0,3,3,0.0,65,1,5,0,1.0,0,0,0.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
8249,2023,1,72,42.0,51,0,0.0,0,1,1,0.0,73,1,5,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,2001,23.0
8250,2023,2,77,78.0,22,0,0.0,0,1,2,0.0,78,1,2,0,1.0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
8251,2023,1,22,23.0,108,0,0.0,0,2,2,0.0,23,1,5,0,0.0,0,0,0.0,0,0,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
8252,2023,1,46,78.0,75,1,0.0,1,2,1,0.0,50,1,5,0,2.0,0,0,4.0,0,0,1,0,1,1,1,0.0,1,1,1,0.0,2003,21.0
8253,2023,2,70,71.0,103,0,0.0,0,1,2,0.0,71,1,5,0,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
8254,2023,2,78,45.0,158,1,0.0,1,1,0,0.0,45,5,5,0,4.0,1,1,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8255,2023,1,28,29.0,40,0,0.0,0,3,3,0.0,29,1,2,1,0.0,1,1,1.0,1,1,0,0,1,3,0,0.0,0,1,1,0.0,1999,25.0
8256,2023,1,73,78.0,187,0,0.0,0,2,3,0.0,78,1,5,0,1.0,0,0,2.0,1,2,0,0,1,3,0,0.0,1,1,1,0.0,2002,22.0
8257,2023,2,36,37.0,7,0,0.0,0,2,1,0.0,37,1,5,1,0.0,0,0,4.0,1,2,0,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
8258,2023,2,76,77.0,155,0,0.0,0,4,2,0.0,77,1,5,1,4.0,1,1,4.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
8259,2023,1,77,11.0,18,0,0.0,0,3,3,0.0,11,1,5,1,0.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
8260,2023,1,73,78.0,92,1,0.0,1,3,3,0.0,74,5,5,0,4.0,1,2,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8261,2023,1,29,30.0,66,0,0.0,0,4,2,0.0,30,1,5,1,1.0,0,0,0.0,0,0,0,0,1,3,0,0.0,0,1,1,0.0,2001,23.0
8262,2023,2,57,78.0,178,1,0.0,1,2,2,0.0,78,1,5,0,1.0,0,0,2.0,1,3,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8263,2023,2,1,1.0,100,0,0.0,0,2,3,0.0,50,1,5,0,1.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8264,2023,2,77,78.0,187,0,0.0,0,3,2,0.0,78,1,5,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8265,2023,2,5,5.0,96,0,0.0,0,3,3,0.0,5,5,5,0,4.0,1,1,4.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
8266,2023,1,77,79.0,59,0,0.0,0,2,2,0.0,79,1,5,0,0.0,0,0,4.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2003,21.0
8267,2023,2,77,78.0,181,1,0.0,1,1,3,0.0,78,1,5,1,1.0,0,0,2.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
8268,2023,2,53,78.0,151,0,0.0,0,3,2,0.0,54,5,5,0,4.0,1,2,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
8269,2023,1,51,52.0,108,0,0.0,0,4,3,0.0,52,1,5,0,1.0,0,0,2.0,1,3,0,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
8270,2023,1,0,0.0,162,0,0.0,0,3,3,0.0,0,1,5,1,2.0,0,0,2.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,2001,23.0
8271,2023,1,67,11.0,28,0,0.0,0,3,1,0.0,44,1,2,0,1.0,1,1,1.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
8272,2023,2,8,78.0,183,0,0.0,0,4,2,0.0,60,1,5,0,0.0,0,0,2.0,0,0,0,0,1,2,0,0.0,1,1,1,0.0,1999,25.0
8273,2023,1,62,78.0,163,0,0.0,0,3,1,0.0,78,1,5,0,1.0,0,0,0.0,1,3,0,0,1,1,1,0.0,1,1,1,0.0,2001,23.0
8274,2023,2,45,46.0,0,0,0.0,0,2,1,0.0,46,1,5,1,0.0,0,0,0.0,1,3,0,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8275,2023,2,36,42.0,69,0,0.0,0,4,3,0.0,42,1,5,1,1.0,0,0,2.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8276,2023,2,20,78.0,151,0,0.0,0,2,1,0.0,21,1,5,0,4.0,1,1,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
8277,2023,1,5,78.0,183,0,0.0,0,2,3,0.0,5,5,5,1,1.0,0,0,4.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8278,2023,2,5,5.0,60,0,0.0,0,1,3,0.0,5,1,5,0,1.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8279,2023,2,77,78.0,184,1,0.0,1,3,2,0.0,78,5,5,0,0.0,1,1,4.0,1,2,0,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
8280,2023,1,53,35.0,73,0,0.0,0,3,3,0.0,54,1,5,0,2.0,0,0,2.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
8281,2023,1,14,62.0,115,0,0.0,0,2,1,0.0,62,1,5,0,4.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8282,2023,1,72,78.0,68,1,0.0,1,3,3,0.0,42,5,5,0,4.0,1,1,0.0,1,1,1,0,1,1,1,0.0,1,1,1,0.0,2001,23.0
8283,2023,1,37,78.0,168,1,0.0,1,4,2,0.0,78,5,2,0,4.0,1,1,2.0,1,3,0,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
8284,2023,1,33,5.0,113,0,0.0,0,4,3,0.0,34,5,2,1,4.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8285,2023,2,33,34.0,49,0,0.0,0,1,2,0.0,34,5,5,1,1.0,0,0,0.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8286,2023,2,48,64.0,139,0,0.0,0,2,3,0.0,49,1,5,0,4.0,0,0,0.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8287,2023,2,33,35.0,134,0,0.0,0,4,2,0.0,34,1,5,0,1.0,0,0,2.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8288,2023,2,20,21.0,44,0,0.0,0,4,2,0.0,21,5,5,1,0.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8289,2023,1,25,44.0,89,0,0.0,0,4,2,0.0,50,1,5,0,1.0,0,0,1.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8290,2023,1,80,81.0,65,0,0.0,0,2,2,0.0,81,1,2,1,0.0,0,0,1.0,0,0,0,0,1,1,1,0.0,0,1,0,0.0,1999,25.0
8291,2023,1,77,78.0,50,0,0.0,0,2,2,0.0,78,1,2,0,0.0,0,0,0.0,1,3,0,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8292,2023,2,80,81.0,190,0,0.0,0,1,1,0.0,81,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,1999,25.0
8293,2023,1,29,30.0,87,0,0.0,0,1,1,0.0,30,1,2,0,0.0,0,0,4.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8294,2023,2,77,78.0,1,1,0.0,1,3,2,0.0,78,5,5,0,4.0,0,0,0.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
8295,2023,2,53,78.0,176,0,0.0,0,4,1,0.0,54,1,5,1,1.0,0,0,1.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
8296,2023,2,46,79.0,50,0,0.0,0,1,3,0.0,47,1,5,0,1.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8297,2023,2,51,52.0,108,0,0.0,0,2,3,0.0,69,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2003,21.0
8298,2023,2,52,53.0,151,0,0.0,0,3,2,0.0,53,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8299,2023,2,53,54.0,191,0,0.0,0,1,0,0.0,54,5,5,0,4.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8300,2023,2,33,34.0,28,0,0.0,0,2,3,0.0,34,5,5,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2000,24.0
8301,2023,2,77,78.0,183,0,0.0,0,2,2,0.0,78,1,5,0,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8302,2023,1,77,78.0,172,1,0.0,1,4,3,0.0,78,1,5,0,1.0,1,2,1.0,1,3,1,0,1,2,1,0.0,0,1,1,0.0,2000,24.0
8303,2023,2,14,62.0,126,0,0.0,0,1,2,0.0,62,5,5,0,0.0,0,0,4.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8304,2023,1,22,23.0,69,0,0.0,0,3,3,0.0,80,1,2,1,0.0,0,0,0.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8305,2023,2,77,29.0,55,0,0.0,0,3,1,0.0,78,1,5,0,1.0,1,2,2.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8306,2023,1,70,71.0,40,0,0.0,0,2,2,0.0,71,1,5,1,1.0,0,0,2.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8307,2023,1,29,30.0,102,0,0.0,0,4,3,0.0,30,5,5,0,0.0,0,0,0.0,0,0,1,0,1,1,1,0.0,0,1,1,0.0,1999,25.0
8308,2023,1,27,28.0,28,0,0.0,0,2,2,0.0,28,1,5,0,1.0,0,0,0.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
8309,2023,2,28,78.0,175,1,0.0,1,4,3,0.0,29,1,5,0,0.0,0,0,0.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
8310,2023,1,77,78.0,183,0,0.0,0,3,2,0.0,21,5,5,0,5.0,1,1,5.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2002,22.0
8311,2023,1,70,71.0,133,0,0.0,0,2,3,0.0,71,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8312,2023,1,1,1.0,30,0,0.0,0,4,2,0.0,1,1,2,1,1.0,0,0,2.0,1,3,0,0,1,2,0,0.0,1,1,1,0.0,2001,23.0
8313,2023,2,51,52.0,46,0,0.0,0,1,3,0.0,52,1,5,1,4.0,0,0,0.0,0,0,0,0,1,3,0,0.0,0,1,1,0.0,2004,20.0
8314,2023,1,5,26.0,58,0,0.0,0,2,2,0.0,26,1,5,1,4.0,0,0,4.0,0,0,1,0,0,0,1,0.0,1,1,0,0.0,2004,20.0
8315,2023,2,77,54.0,109,0,0.0,0,2,3,0.0,78,1,5,1,2.0,0,0,2.0,1,2,0,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
8316,2023,2,33,34.0,71,0,0.0,0,2,2,0.0,34,1,5,0,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8317,2023,2,40,41.0,85,0,0.0,0,2,3,0.0,41,1,5,1,0.0,0,0,0.0,1,3,1,0,1,2,1,0.0,1,1,1,0.0,2003,21.0
8318,2023,2,0,0.0,2,0,0.0,0,4,2,0.0,0,1,2,0,1.0,0,0,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,1999,25.0
8319,2023,1,60,61.0,30,0,0.0,0,3,2,0.0,61,1,5,1,1.0,0,0,1.0,0,0,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8320,2023,1,32,78.0,2,1,0.0,1,0,0,0.0,78,1,2,1,0.0,0,0,0.0,0,0,0,0,1,2,1,0.0,1,1,1,0.0,2002,22.0
8321,2023,2,66,67.0,115,0,0.0,0,1,0,0.0,67,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
8322,2023,2,0,79.0,50,0,0.0,0,4,3,0.0,0,1,5,1,0.0,1,3,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8323,2023,1,22,78.0,158,1,0.0,1,2,3,0.0,13,1,5,0,1.0,0,0,1.0,0,0,1,0,1,3,0,0.0,1,1,1,0.0,2003,21.0
8324,2023,2,5,77.0,177,1,0.0,1,4,3,0.0,77,5,5,0,0.0,1,1,5.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8325,2023,2,22,23.0,108,0,0.0,0,2,2,0.0,23,1,5,0,0.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8326,2023,2,74,78.0,9,1,0.0,1,1,0,0.0,75,5,5,0,0.0,1,1,1.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8327,2023,1,1,1.0,147,0,0.0,0,4,2,0.0,1,1,2,0,2.0,0,0,1.0,1,2,1,0,0,0,0,0.0,0,1,0,0.0,2000,24.0
8328,2023,1,5,5.0,176,0,0.0,0,3,1,0.0,5,1,5,1,1.0,0,0,0.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
8329,2023,1,62,63.0,137,0,0.0,0,2,2,0.0,63,1,5,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,1,0.0,2001,23.0
8330,2023,2,76,77.0,157,0,0.0,0,2,1,0.0,77,1,5,0,1.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
8331,2023,1,60,24.0,49,0,0.0,0,3,3,0.0,61,1,5,0,1.0,0,0,0.0,1,2,0,0,1,3,0,0.0,1,1,1,0.0,1999,25.0
8332,2023,1,77,15.0,54,0,0.0,0,6,3,0.0,15,1,5,0,2.0,0,0,2.0,0,0,1,0,1,2,0,0.0,0,1,1,0.0,1999,25.0
8333,2023,2,73,78.0,159,1,0.0,1,3,3,0.0,78,1,2,0,4.0,1,2,4.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8334,2023,1,11,78.0,144,0,0.0,0,4,3,0.0,11,1,5,0,0.0,1,1,4.0,1,2,0,0,1,3,1,0.0,0,1,1,0.0,1999,25.0
8335,2023,1,77,78.0,188,0,0.0,0,2,0,0.0,78,1,5,0,1.0,0,0,2.0,1,2,1,0,1,2,1,0.0,0,1,1,0.0,1999,25.0
8336,2023,1,13,30.0,127,1,0.0,1,2,3,0.0,13,1,5,0,1.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8337,2023,1,77,78.0,151,0,0.0,0,1,0,0.0,78,1,5,0,4.0,0,0,0.0,1,2,1,0,1,3,0,0.0,1,1,1,0.0,2004,20.0
8338,2023,1,0,0.0,44,0,0.0,0,3,3,0.0,0,1,5,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
8339,2023,2,49,50.0,162,0,0.0,0,3,3,0.0,50,5,5,0,0.0,0,0,4.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
8340,2023,2,78,5.0,60,0,0.0,0,3,2,0.0,79,1,5,0,0.0,0,0,0.0,1,2,0,0,1,2,0,0.0,0,1,1,0.0,2001,23.0
8341,2023,1,44,45.0,78,0,0.0,0,2,3,0.0,45,1,5,1,1.0,0,0,2.0,1,1,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8342,2023,1,20,11.0,63,0,0.0,0,3,2,0.0,44,5,5,1,5.0,0,0,5.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8343,2023,1,5,78.0,151,0,0.0,0,3,3,0.0,78,1,5,1,4.0,1,2,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
8344,2023,2,36,37.0,139,0,0.0,0,1,0,0.0,37,1,2,0,0.0,0,0,0.0,1,3,1,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8345,2023,2,21,22.0,120,0,0.0,0,3,3,0.0,22,1,5,1,0.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2000,24.0
8346,2023,2,78,5.0,18,0,0.0,0,5,3,0.0,79,1,5,0,4.0,0,0,4.0,0,0,0,0,1,2,0,0.0,0,1,1,0.0,2001,23.0
8347,2023,1,22,23.0,147,0,0.0,0,3,3,0.0,23,1,2,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8348,2023,2,80,81.0,62,0,0.0,0,4,3,0.0,81,1,5,0,1.0,0,0,1.0,1,3,0,0,0,0,1,0.0,0,1,0,0.0,2001,23.0
8349,2023,2,33,53.0,21,0,0.0,0,4,2,0.0,34,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
8350,2023,2,55,42.0,51,0,0.0,0,3,3,0.0,56,1,5,0,1.0,0,0,2.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8351,2023,2,45,78.0,115,0,0.0,0,2,1,0.0,78,1,5,1,1.0,0,0,0.0,1,2,1,0,1,3,0,0.0,1,1,1,0.0,2003,21.0
8352,2023,1,25,26.0,187,0,0.0,0,3,2,0.0,26,1,5,0,1.0,0,0,0.0,1,1,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
8353,2023,1,36,78.0,42,0,0.0,0,2,3,0.0,78,1,5,0,2.0,0,0,0.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
8354,2023,2,35,61.0,139,0,0.0,0,3,2,0.0,61,1,5,0,1.0,0,0,1.0,0,0,0,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8355,2023,2,80,81.0,50,0,0.0,0,1,0,0.0,81,1,5,0,1.0,0,0,0.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8356,2023,1,77,78.0,143,1,0.0,1,2,2,0.0,5,1,5,1,2.0,0,0,4.0,1,2,1,0,1,3,0,0.0,0,1,1,0.0,2003,21.0
8357,2023,2,49,79.0,47,0,0.0,0,2,1,0.0,50,5,5,0,4.0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8358,2023,1,51,44.0,66,0,0.0,0,1,3,0.0,44,1,5,0,0.0,0,0,4.0,1,1,0,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
8359,2023,1,1,1.0,3,0,0.0,0,1,1,0.0,1,5,5,0,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8360,2023,2,77,78.0,187,0,0.0,0,2,2,0.0,78,1,5,1,4.0,1,2,4.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
8361,2023,1,0,0.0,20,0,0.0,0,3,3,0.0,5,1,5,1,0.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8362,2023,2,53,78.0,183,0,0.0,0,2,2,0.0,78,5,5,1,4.0,1,1,4.0,1,1,1,0,1,3,1,0.0,0,1,1,0.0,2004,20.0
8363,2023,2,67,68.0,47,0,0.0,0,4,1,0.0,68,1,5,0,0.0,1,1,0.0,1,2,0,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
8364,2023,2,61,62.0,131,0,0.0,0,2,2,0.0,62,1,5,0,1.0,0,0,0.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8365,2023,1,41,42.0,51,0,0.0,0,1,2,0.0,42,1,5,1,0.0,0,0,2.0,1,3,0,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
8366,2023,1,77,5.0,96,0,0.0,0,3,1,0.0,78,5,5,0,4.0,0,0,0.0,1,1,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8367,2023,2,58,59.0,157,0,0.0,0,4,3,0.0,59,1,5,1,1.0,0,0,0.0,1,2,0,0,1,3,0,0.0,0,1,1,0.0,2000,24.0
8368,2023,2,77,78.0,68,1,0.0,1,4,3,0.0,78,1,5,1,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8369,2023,1,51,78.0,63,0,0.0,0,1,0,0.0,78,1,5,1,1.0,0,0,0.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8370,2023,2,77,78.0,187,0,0.0,0,3,3,0.0,78,1,5,0,0.0,0,0,2.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8371,2023,2,22,23.0,108,0,0.0,0,2,3,0.0,23,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8372,2023,1,51,52.0,105,0,0.0,0,2,1,0.0,52,1,5,0,0.0,0,0,0.0,0,0,1,0,1,2,0,0.0,0,1,1,0.0,2001,23.0
8373,2023,2,77,78.0,151,0,0.0,0,3,3,0.0,78,1,5,0,1.0,1,2,1.0,1,2,1,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8374,2023,1,73,5.0,136,1,0.0,1,3,2,0.0,74,1,5,0,0.0,0,0,2.0,0,0,1,0,0,0,0,0.0,1,1,1,0.0,2002,22.0
8375,2023,1,30,78.0,160,1,0.0,1,0,0,0.0,78,5,5,1,1.0,0,0,2.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8376,2023,1,77,78.0,6,0,0.0,0,2,2,0.0,78,1,5,1,1.0,0,0,1.0,1,2,1,0,1,4,1,0.0,0,1,1,0.0,2003,21.0
8377,2023,2,1,1.0,3,0,0.0,0,2,1,0.0,1,1,5,1,1.0,0,0,1.0,0,0,0,0,1,3,0,0.0,1,1,1,0.0,2004,20.0
8378,2023,2,27,28.0,22,0,0.0,0,4,3,0.0,28,1,5,0,1.0,0,0,2.0,0,3,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8379,2023,1,57,78.0,123,1,0.0,1,3,3,0.0,58,1,5,0,5.0,1,2,5.0,1,1,0,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
8380,2023,2,70,60.0,52,0,0.0,0,4,2,0.0,71,1,5,1,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8381,2023,2,51,23.0,39,0,0.0,0,4,3,0.0,23,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
8382,2023,2,77,78.0,63,0,0.0,0,1,0,0.0,78,1,5,1,0.0,0,0,1.0,1,3,0,0,1,3,0,0.0,1,1,0,0.0,2003,21.0
